aggregate,pts_english,pts_core_maths,pts_biology,pts_chemistry,pts_physics,pts_elective_maths,pts_integrated_science,pts_social_studies,trait_analytical,trait_empathy,trait_practical,trait_creative,logic_accuracy,quant_accuracy,scientific_accuracy,verbal_accuracy,label_programme,archetype,band_pool,ability
9.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,61.27161418270014,59.71009941491138,84.55746971295596,35.0646465973729,67.39901690758649,63.38699383600904,63.31495006948586,58.460084535709385,BSc Mechanical Engineering,engineering,eligible,strong
18.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,5.0,58.65098374600809,32.671623426854396,73.6306497415331,49.08473973457388,61.892477946464616,59.90592461590147,56.65314510554204,32.97040854527062,BSc Metallurgical Engineering,science,eligible,mid
16.0,2.0,1.0,6.0,6.0,9.0,3.0,1.0,3.0,55.167060508688266,36.94209308979873,57.53071246073385,55.946127533106015,64.5837028785372,78.40698118903185,66.28575599069018,72.1121918404207,BSc Metallurgical Engineering,engineering,eligible,mid
7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,67.12821624403027,36.593267853084406,28.90249059481651,65.318334338287,51.94354515650831,58.86651364686816,70.61770030523766,72.13883834185172,BSc Biochemistry,science,eligible,strong
11.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,53.01848180780312,48.40744197581199,74.00070921979412,56.3370113635584,70.89043549558713,82.53905163605256,52.454859984633714,66.32292838711064,BSc Telecommunication Engineering,mixed,eligible,strong
15.0,1.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,76.14859325912542,34.775781712043496,80.47100247167754,49.51288514123817,75.42080348098774,64.20045696513269,69.53884251609205,46.239560001669886,BSc Materials Engineering,science,eligible,mid
15.0,2.0,2.0,3.0,2.0,6.0,2.0,6.0,4.0,58.1580200618387,68.790057464398,53.32974166514407,70.75580541789499,69.61093665304381,89.41102009197029,69.11436674042417,90.85334065977706,BSc Industrial Engineering,science,eligible,mid
24.0,7.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,66.09446807479843,95.0,44.70134462258588,43.68270526014267,61.77996254585994,69.80871029475114,61.49930462034775,45.53557604301804,BSc Sport and Exercise Science,health,eligible,mid
17.0,5.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,41.446983301355914,43.863427853102635,43.23236964140878,32.925099095585864,53.374623087405084,57.88230599571442,59.92228390358191,50.263157707674914,BSc Metallurgical Engineering,science,eligible,mid
14.0,3.0,1.0,2.0,3.0,5.0,5.0,1.0,4.0,45.15270839771914,75.198696821919,58.86981093278727,34.75975205887667,52.1664228068624,76.71771807835613,85.78966626423342,53.93926612413306,BSc Chemistry,mixed,eligible,strong
26.0,6.0,4.0,5.0,4.0,4.0,3.0,7.0,7.0,43.11472434040981,41.587058769551696,53.827900276340245,44.033331290896875,65.58488340090457,77.53422391829366,68.29125410420374,81.65079770676431,BSc Sport and Exercise Science,science,stretch,weak
27.0,6.0,5.0,4.0,4.0,8.0,4.0,4.0,5.0,45.32709540044006,50.10660665252318,36.859108038341326,40.70535525478982,46.23436538249611,47.17416718102596,85.96314233287013,65.32917551468331,BSc Sport and Exercise Science,science,stretch,weak
23.0,3.0,5.0,7.0,9.0,4.0,2.0,4.0,5.0,64.15146471088741,39.640424095997766,49.56923753721021,28.66922350789801,47.67247055388669,66.29380754337508,37.29108490369764,53.26294735042351,BSc Sport and Exercise Science,engineering,eligible,weak
24.0,5.0,3.0,9.0,5.0,3.0,4.0,5.0,4.0,55.618091001724295,44.07726480593044,60.56222212459677,34.62231208333736,75.25465572356784,71.99493158255625,50.246123895505804,73.1239423822075,BSc Sport and Exercise Science,science,eligible,mid
19.0,4.0,1.0,2.0,9.0,4.0,4.0,4.0,5.0,68.04641780747434,37.72903857676509,58.18690639774929,66.45991260804301,71.11922650477533,78.63739403320815,52.72609699888066,71.70489560111949,BSc Agricultural Biotechnology,mixed,eligible,mid
11.0,2.0,2.0,1.0,1.0,3.0,9.0,4.0,2.0,45.28810857280721,94.66452565350536,36.85152763725205,44.93855368840738,61.611730540459746,38.61726509369563,74.95779292881393,79.17865716201236,BSc Herbal Medicine,health,eligible,strong
10.0,2.0,1.0,9.0,2.0,2.0,3.0,2.0,1.0,49.004199155653545,95.0,61.52905648244553,41.6424420942035,79.56770545673326,43.89226269248321,85.13649705601009,34.616841311154765,BSc Civil Engineering,health,eligible,strong
9.0,1.0,2.0,1.0,9.0,1.0,2.0,3.0,2.0,69.09130632697271,59.63984924723762,95.0,57.73937715151766,67.26965266967554,75.56022611482481,54.8655103361762,48.34147545371866,BSc Mechanical Engineering,science,eligible,strong
19.0,4.0,5.0,3.0,2.0,3.0,7.0,5.0,2.0,59.2585900176321,78.77871297038284,50.96205203567231,39.892224677291594,56.08103413438119,55.28486779960162,69.47981124972115,26.71640643334794,BSc Physics,health,eligible,mid
7.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,83.0895682941431,31.244265803088588,70.97414631326114,56.304842446641935,72.3850642995549,52.91422750080812,49.82264699135653,20.0,BSc Electrical Engineering,engineering,eligible,strong
8.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,51.172537374678186,21.95591528933633,27.841880548084525,41.24169591361672,59.87580174105619,55.87628079201325,79.37817895869199,50.81168621182474,BSc Computer Science,science,eligible,strong
17.0,5.0,1.0,3.0,4.0,5.0,3.0,4.0,1.0,75.98298871245076,46.72697051261714,84.16623802810409,52.04903424519051,78.42591552501577,65.1199104432322,53.26997507788996,70.96468279370774,BSc Metallurgical Engineering,engineering,eligible,mid
21.0,4.0,4.0,6.0,4.0,1.0,4.0,4.0,4.0,50.738514919588255,73.87519202603778,79.73390450218385,50.69769755322112,60.95966567053282,59.398355504757276,86.59009437254178,50.06620194499934,BSc Sport and Exercise Science,science,eligible,mid
19.0,3.0,1.0,3.0,5.0,5.0,7.0,3.0,4.0,33.810384660981676,50.2745634169337,29.282541027638395,57.37178884909385,90.95841803485003,75.43687366000319,41.560222012809035,76.31613907104676,BSc Meteorology and Climate Science,health,eligible,mid
9.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,88.11513642669581,61.2206219090572,80.99362836156303,53.98292973674708,61.342634996457214,61.44110421353897,36.81447560410412,40.67032736770287,BSc Computer Engineering,engineering,eligible,strong
22.0,3.0,5.0,5.0,3.0,4.0,2.0,6.0,5.0,61.715725451426025,53.18818256608718,34.45065651253099,57.660619238202706,39.09247271948061,55.61563840397906,86.13584451241289,60.35134435462537,BSc Sport and Exercise Science,science,eligible,mid
9.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,78.41779799764723,67.1986279779347,69.60499330106023,55.27896156227986,67.0687568676884,34.964192360431454,84.06284382624636,49.97601944089589,BSc Chemical Engineering,health,eligible,strong
11.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,68.5866827800572,36.43296128460394,43.3758543313191,70.94137353867116,74.52368388556941,95.0,34.157149716728114,76.87256211218664,BSc Automobile Engineering,engineering,eligible,strong
12.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,51.01689288056146,49.924109431215456,40.58634138183456,36.74862265868546,75.78112329035613,64.04194122313261,95.0,55.6946494719121,BSc Industrial Engineering,science,eligible,strong
27.0,6.0,7.0,4.0,4.0,4.0,2.0,5.0,7.0,53.64521484617305,35.28884691447574,45.890123526544954,27.84038368524002,81.3464272426743,59.10420593620955,90.51102291607633,55.774775716709726,BSc Sport and Exercise Science,science,stretch,weak
27.0,8.0,2.0,7.0,4.0,4.0,3.0,6.0,6.0,81.41221563181257,84.3972736355535,90.25255076893018,60.775218303412444,58.715890533882785,35.918710594947115,35.16570406149724,74.2418928415407,BSc Sport and Exercise Science,engineering,stretch,weak
7.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,82.05675533355256,55.02296765336446,67.79389750737094,51.209116634307826,48.27314655400008,52.08975435253212,66.53721252950211,61.67413093816933,BSc Biomedical Engineering,engineering,eligible,strong
24.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,49.378073878148754,46.06492073137422,43.30692103479107,42.67970147657098,83.1667421717801,54.90543473408803,62.88879289950458,31.187607644030482,BSc Sport and Exercise Science,science,eligible,mid
19.0,7.0,1.0,3.0,5.0,1.0,4.0,4.0,3.0,72.01752595531693,25.922172232486727,75.9554740344097,23.199101092326348,53.33817818451727,76.39077813246115,59.545724243990755,63.854808594795855,BSc Meteorology and Climate Science,engineering,eligible,mid
21.0,4.0,5.0,3.0,2.0,2.0,6.0,5.0,6.0,26.713575841433077,75.62662245631286,22.213656275165683,35.821151721899355,80.2752205929016,82.37318526710672,51.76515447292057,50.059126938809584,BSc Physics,health,eligible,mid
25.0,4.0,7.0,3.0,5.0,4.0,6.0,3.0,4.0,51.690158901380755,74.51669750651041,64.74374309692642,10.622799738547968,47.52358238605785,57.38644363283509,68.51705326056572,61.050643637900876,BSc Sport and Exercise Science,health,stretch,weak
10.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,95.0,57.9954935247756,37.83666584287117,58.86659771645835,48.869798626653896,44.69288720679714,64.77445955148892,56.37289658858292,BSc Civil Engineering,science,eligible,strong
8.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,55.26305352509588,29.6040231882721,42.64792477640931,31.82135420028085,40.81935048334692,71.0262337897962,53.15233026868057,59.79331010085042,BSc Computer Science,mixed,eligible,strong
10.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,59.154803047448134,54.41240845007767,46.02252201980076,29.478157306200423,86.86347856849372,55.45255925227619,59.81569013747254,64.63475719750741,BSc Civil Engineering,engineering,eligible,strong
10.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,50.25451865257834,60.23055810459783,53.32062880964342,55.927597142232294,64.8462488690685,50.25812692047269,53.47567255638607,64.98749646710074,BSc Civil Engineering,health,eligible,strong
15.0,2.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,77.20679550896028,71.72771324729185,45.434890926231176,37.43265111833526,70.54538188568117,73.55575812763703,69.24118897849854,74.61873435669759,BSc Midwifery,health,eligible,mid
14.0,2.0,4.0,9.0,2.0,2.0,1.0,3.0,3.0,42.911233320734624,35.66988714147468,33.140423563558485,56.598859500314965,77.94941803480515,51.37906351506275,74.25162153616955,39.48833290705434,BSc Geomatic Engineering,science,eligible,strong
18.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0,62.0454507922803,57.42971229361473,67.4943245979873,55.42400782765375,63.84688366287799,65.30430501656224,95.0,57.56433028281258,BSc Metallurgical Engineering,health,eligible,mid
7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,36.63544884936607,38.075366956185825,58.8088649261726,58.924286872652026,49.13139257718138,67.4249357956933,95.0,54.73603106116543,BSc Petrochemical Engineering,science,eligible,strong
15.0,3.0,2.0,3.0,2.0,2.0,9.0,3.0,4.0,66.87599547849118,53.581435853977226,75.63595446418535,62.98725504769729,70.70190693666731,73.8310343432172,53.52373887013329,58.67408840566702,BSc Marine Engineering,engineering,eligible,mid
17.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,15.81706302520999,62.78625000738789,44.06534668810998,42.350342354986154,76.6151600922564,67.90926283505445,71.16785086400957,49.440804196902064,BSc Agricultural Biotechnology,health,eligible,mid
8.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,51.70507492092164,53.47410980320222,52.5640755669245,38.32814237209112,87.75618483562539,59.72480930584226,81.63628450674864,20.0,BSc Chemical Engineering,science,eligible,strong
19.0,4.0,4.0,3.0,4.0,2.0,2.0,6.0,5.0,40.000228287844045,50.350689585539286,61.202702159514416,48.6763182456035,75.15095545297392,60.435347457653116,66.79216598509129,40.34130653302215,BSc Physics,science,eligible,mid
9.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,95.0,17.384457490607318,71.41480234571647,79.91642742021608,58.25701073460369,39.00048433027882,49.061230533841034,76.81777061438555,BSc Civil Engineering,engineering,eligible,strong
9.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,39.63606498461705,68.58818403148273,57.55475431286081,65.92278155620635,69.10580152155828,56.104848924882916,58.80707869664426,38.93639506233221,BSc Aerospace Engineering,health,eligible,strong
10.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,3.0,90.04808804426625,57.32905801663015,78.64433787577316,34.95023914457473,79.1629528761041,52.35301012982376,59.24930197225969,30.409151418031467,BSc Mechanical Engineering,engineering,eligible,strong
21.0,1.0,4.0,6.0,5.0,3.0,3.0,5.0,6.0,53.003853369831,43.19872132396883,70.69748494631583,68.1428105366433,67.16115860154133,90.78663605034393,64.20331356660374,79.34460172944071,BSc Physics,science,eligible,mid
23.0,3.0,4.0,3.0,5.0,3.0,6.0,6.0,5.0,58.06521530813431,73.39162015066557,48.818963116409336,59.61177701378963,60.46702279417466,42.27212536971038,54.27112532758612,43.71945619521562,BSc Sport and Exercise Science,health,eligible,mid
23.0,6.0,3.0,9.0,5.0,3.0,4.0,3.0,4.0,69.45816993264377,49.37719151139465,86.7863062727654,42.998162179347204,73.01663280789272,54.932768073039924,47.83596560000231,43.00995303512539,BSc Sport and Exercise Science,engineering,eligible,weak
9.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,86.96788800418904,38.04382593303695,63.84488902822581,75.38472734176719,49.28803361699923,54.79896268957385,53.044086416207044,61.20771078718357,BSc Civil Engineering,engineering,eligible,strong
18.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,3.0,75.0040515613227,48.89417021854822,95.0,55.04372369528556,24.32919055873799,69.89448415147342,55.56819991734398,55.651750365271866,BSc Metallurgical Engineering,engineering,eligible,mid
9.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,83.52614286862229,18.43192742412206,95.0,32.121780335871875,82.92841221440797,80.32315798972229,63.6599911267702,42.17522828637428,BSc Aerospace Engineering,engineering,eligible,strong
11.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,37.78145687214987,46.33403311333928,28.03201447529617,34.591541049685105,48.73953095243758,77.65908606337334,64.56083574344625,48.282003823353094,BSc Marine Engineering,mixed,eligible,strong
10.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,68.1348329777995,36.95961038296954,27.293575600400366,48.014814899637706,52.913396818913625,35.134266878846674,95.0,59.68809870973869,BSc Food Science and Technology,health,eligible,strong
11.0,1.0,1.0,4.0,1.0,3.0,9.0,4.0,1.0,68.0338227115323,29.78896210672081,51.00105595403737,49.27274149294016,53.016198306171,54.715895114626065,78.20634229197414,53.76511482710899,BSc Computer Science,engineering,eligible,strong
14.0,3.0,1.0,7.0,3.0,3.0,1.0,4.0,3.0,92.34511945348535,56.48013804204428,48.67408979443806,39.56481320724974,44.94167795982971,75.913005404387,57.559779126250774,34.142313495541075,BSc Marine Engineering,engineering,eligible,mid
15.0,1.0,3.0,6.0,6.0,3.0,1.0,5.0,2.0,59.69605061822369,46.51960582729895,53.83395462929105,56.36372206182783,60.289911355010844,86.00548875321996,55.10101801152433,43.47035792557801,BSc Materials Engineering,engineering,eligible,mid
25.0,4.0,7.0,9.0,2.0,3.0,5.0,5.0,4.0,54.8195512015158,65.27595038864281,86.40001638097054,37.74487023886881,64.46899765452622,43.74671394636801,95.0,68.30239493198806,BSc Sport and Exercise Science,health,stretch,mid
21.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,50.196388865478504,71.3932090417395,36.44776194164239,38.97105107359502,45.45272905107262,69.85197576425915,49.40424010647037,47.82207257863351,BSc Sport and Exercise Science,science,eligible,mid
17.0,1.0,5.0,2.0,4.0,2.0,5.0,5.0,3.0,74.08358292658147,33.769666899450655,51.36940658263182,64.31941690478459,72.136762325784,62.605809987189915,65.66641178721012,28.917768062186028,BSc Metallurgical Engineering,science,eligible,mid
25.0,6.0,3.0,7.0,7.0,2.0,3.0,6.0,5.0,52.51657080584786,44.884105783414775,75.49505453401092,36.28167429809117,64.51071812726593,48.401262593181826,65.3583597741138,70.8675215219336,BSc Sport and Exercise Science,engineering,stretch,weak
21.0,4.0,4.0,1.0,7.0,5.0,4.0,5.0,3.0,60.3956724835616,51.935784882754795,61.872483981272374,31.145244869459763,69.66222505727974,53.988897977847074,74.77717100194872,51.58798558588994,BSc Sport and Exercise Science,mixed,eligible,mid
14.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,66.41418288821674,64.70355502873291,62.01767558422594,52.230922638804095,79.32099105393277,50.57174939319008,77.01422239851532,62.58827596803039,BSc Agricultural Engineering,health,eligible,strong
8.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,75.6620834499839,44.18887235943138,78.36094835790435,48.264907362808245,62.84460748533582,49.13185603203688,74.45585794736738,37.89722909276982,BSc Civil Engineering,engineering,eligible,strong
11.0,1.0,1.0,9.0,4.0,1.0,1.0,6.0,3.0,82.59253004233845,50.82827521918823,41.90317545480559,61.806266631473065,49.526209547057086,49.49993756016456,43.60136692065332,31.523074082493988,BSc Telecommunication Engineering,science,eligible,strong
7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,63.52355809653875,47.55036471381856,66.45625551064468,35.830581002125996,74.87841509550893,71.40260720032138,48.27905898786628,57.18239570552965,BSc Biomedical Engineering,engineering,eligible,strong
17.0,3.0,2.0,1.0,2.0,5.0,4.0,8.0,5.0,16.588939215120675,63.30811587470676,58.37327863321306,52.272754576219675,64.13208916451676,74.81365004004809,75.7308636169375,66.98369391386532,BSc Metallurgical Engineering,health,eligible,mid
20.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,43.85319388668324,43.184573763300364,55.415016554471606,60.742936095690126,58.59162260222452,81.18685668986313,70.11983963361914,66.8927067777652,BSc Meteorology and Climate Science,mixed,eligible,mid
20.0,5.0,4.0,3.0,2.0,3.0,6.0,5.0,3.0,68.0287290660087,64.62986041163467,54.310710644653255,52.32188366785758,20.0,41.40289075789927,69.23730074336078,49.65082785161041,BSc Agricultural Biotechnology,health,eligible,mid
13.0,2.0,2.0,5.0,3.0,2.0,5.0,1.0,3.0,74.28368072267189,40.93989366984459,68.32064748652529,48.42820019528284,58.82440457811356,62.18001347724801,58.78673971888589,66.29818097241798,BSc Automobile Engineering,engineering,eligible,mid
11.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,59.51687114278037,94.09541725946077,68.08509717787933,55.520150547417785,45.16206342553982,70.89630416227352,47.528344875279295,79.01312685515637,BSc Automobile Engineering,health,eligible,strong
18.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,5.0,95.0,35.930493951863305,61.47336874423379,49.01295018391723,61.00771664480972,59.199745362675756,54.738491545764866,54.40356652857739,BSc Metallurgical Engineering,engineering,eligible,mid
16.0,3.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,26.65221011454822,25.26504667088351,20.790422514652747,33.68746820357825,47.82599923211839,40.782781188644165,58.987783800779965,24.779282785998774,BSc Chemistry,science,eligible,mid
17.0,4.0,2.0,1.0,1.0,4.0,6.0,5.0,5.0,85.55691845439719,43.569996444945815,46.479847761166084,68.17623360794235,38.01162757449693,45.34378862100624,62.06442253648541,51.65065416919023,BSc Environmental Science,health,eligible,mid
8.0,2.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,48.335358217064744,84.05453493383803,58.67597297025259,57.84492992370993,43.51613151614187,46.88028466846527,74.08001660324783,45.57520021917381,BSc Dental Surgery,health,eligible,strong
19.0,4.0,6.0,3.0,5.0,4.0,1.0,2.0,3.0,59.62262633087623,38.31480665920185,18.766381345551885,51.05884363126007,60.38655290542487,67.74393130308437,95.0,73.60894819289608,BSc Meteorology and Climate Science,science,eligible,mid
15.0,3.0,2.0,3.0,3.0,2.0,7.0,4.0,2.0,67.4190740117081,72.80712980155323,30.27418086443631,28.772498397762295,76.83839805224022,72.93976267572654,74.84363845607085,77.43560081770043,BSc Midwifery,health,eligible,mid
19.0,6.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,72.58155853228797,73.34069319026031,90.77589440572962,55.31718432493185,59.62058601652571,77.66301786039327,71.94955591161334,42.55272426688706,BSc Meteorology and Climate Science,engineering,eligible,mid
